代码	名称	涨幅%	涨速%	市盈(TTM)	AB股总市值	现价	市盈(动)	涨跌	买价	卖价	总量	现量	换手%	今开	最高	最低	昨收	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收帐款(亿)	预收账款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
688076	诺泰生物	-1.49	0.13	69.79	        111.09亿	52.11	    69.97	-0.79	52.11	52.12	12572	186	          2.91	52.10	52.75	50.88	52.90	6484.99	  0.65	生物制药	江苏	3.53	51.58	6882	5690	  1.21	14	45	--  	44.17	          0.02	--  	--  	          0.43	         22.51亿	 -1.07	   1222	     10	        0.0024	-1	1.03	2.18	-27.59	234.68	234.68	0	          2.91	         22.51亿	         20.26	89.99	0.00	-- -- 				-1.51	-0.28	-3.82	-2.49	0.02	-1.21	2.42	20210716	20210520	          2.13	--  	--  	13.91	10.05	          0.02	27.61	4.79	5.94	0.85	3.45	1.08	2.12	1.11	--  	6.42	1.66	0.68	0.47	0.00	0.47	0.40	0.38	2.00	0.14	0.22	43854.00	           985	5.13万	0.00	0.00	          6.42	776.50	66.84	0.00	0.186㈠	          8.12	8.12	          3.01	          0.94	          0.07	         72.27	   3.95㈠	         59.27	         28.16	         23.88	0.14	908	688076	--  	--  	--  	
688051	佳华科技	-1.50	0.35	28.36	         44.81亿	57.95	   136.22	-0.88	57.95	57.97	6598	80	          2.86	59.00	59.70	57.32	58.83	3845.19	  1.37	软件服务	北京	4.05	58.27	3428	3170	  1.08	1	2	--  	0.00	          0.00	--  	--  	          0.23	         13.35亿	 -1.07	    715	      9	        0.0040	-3	-1.23	-7.67	-17.49	11.54	-28.01	1	          2.86	         13.35亿	         29.79	25.33	1.07	空头排列	4	7	11	0.29	1.48	-2.57	-0.94	-1.78	-2.93	1.10	20210716	20200320	          0.77	--  	--  	20.02	15.00	          0.05	24.83	13.69	4.03	0.48	4.43	2.12	0.67	3.56	--  	10.11	1.08	0.63	0.10	0.03	0.10	0.08	0.04	4.03	-1.01	-0.83	5843.00	          3943	22.85万	-69.72	-21.32	          2.99	-44.25	41.42	1.19	0.110㈠	         19.40	0.00	         13.07	          5.21	         -1.31	         74.95	   0.55㈠	         41.93	          8.92	          7.60	0.15	1184	688051	--  	--  	--  	
688058	宝兰德	-1.57	0.02	50.56	         32.90亿	82.26	   305.61	-1.31	82.26	82.46	2529	33	          1.16	83.44	83.58	81.68	83.57	2086.14	  0.75	软件服务	北京	2.27	82.49	1402	1127	  1.24	7	5	--  	0.00	          0.00	--  	--  	          0.22	         17.97亿	 -1.15	    522	      5	        0.0022	-1	3.70	-3.90	-3.88	14.61	-5.14	0	          1.64	         12.68亿	         38.53	53.89	1.26	空头排列	10	8	11	-0.16	0.01	-2.26	-1.29	-1.41	-1.58	0.71	20210716	20191101	          0.40	--  	--  	10.02	9.83	          0.02	1.77	9.74	0.16	0.05	0.16	4.85	0.02	1.75	--  	7.15	0.33	0.00	0.03	0.00	0.03	0.03	0.02	2.06	-0.15	0.07	3698.00	          4167	34.28万	301.91	270.49	          3.35	-219.99	99.55	1.73	0.070㈠	         24.58	0.00	         17.89	          5.16	         -0.37	         98.07	   0.27㈠	         98.96	          9.33	          8.14	0.13	416	688058	--  	--  	--  	
688135	利扬芯片	-1.59	0.50	122.05	         73.41亿	53.82	   125.30	-0.87	53.81	53.82	47190	290	         15.89	55.78	56.38	53.10	54.69	25716.42	  0.83	半导体	广东	6.00	54.50	25218	21972	  1.15	15	46	--  	313.04	          0.18	--  	--  	          0.30	         15.98亿	 -1.17	   2881	     16	        0.0055	-1	11.64	0.36	0.98	60.69	26.51	1	         15.38	         16.52亿	         22.50	141.32	1.14	-- -- 	10	2		1.99	3.09	-2.91	-0.35	-3.51	-4.54	1.36	20210716	20201111	          1.36	--  	--  	11.39	9.91	--  	12.98	5.43	3.94	0.02	0.80	1.66	0.07	0.69	--  	6.66	0.70	0.36	0.16	0.01	0.16	0.15	0.36	1.70	0.45	0.57	9681.00	          3170	17.06万	0.00	0.00	          7.41	162.39	105.05	0.68	0.110㈠	          7.27	0.00	          4.88	          1.25	          0.33	         87.02	   1.48㈠	         47.98	         22.87	         20.96	0.17	761	688135	--  	--  	--  	
688568	中科星图	-1.67	0.17	93.80	        152.46亿	69.30	--  	-1.18	69.30	69.31	10298	85	          0.99	69.99	71.94	68.16	70.48	7183.71	  0.79	软件服务	北京	5.36	69.76	5791	4507	  1.28	140	20	--  	17.10	          0.00	--  	--  	          1.04	         72.18亿	 -1.25	   1183	      9	        0.0008	-1	5.57	3.28	14.49	33.30	56.48	2	          1.96	         36.40亿	         23.88	103.39	1.06	-- -- 	8	8	2	-0.70	2.07	-3.29	-1.03	-0.99	-3.67	1.67	20210716	20200708	          2.20	--  	--  	16.12	12.37	          0.10	22.60	15.03	0.19	0.22	3.22	4.18	1.25	3.71	--  	7.53	1.00	0.54	-0.05	0.00	-0.05	-0.05	-0.13	2.42	-1.44	-4.86	16097.00	          3263	22.62万	76.37	165.32	         12.32	-105.95	152.63	0.29	-0.020㈠	          5.62	0.00	          3.42	          1.10	         -0.65	         76.77	  -0.38㈠	         46.27	         -4.67	         -4.67	0.20	841	688568	--  	--  	--  	
688036	传音控股	-1.76	-0.31	41.60	       1303.20亿	162.90	    40.66	-2.92	162.80	162.90	29544	115	          0.76	164.28	164.64	159.76	165.82	47941.36	  0.68	通信设备	深圳	2.94	162.27	12163	17381	  0.70	5	27	--  	36.80	          0.00	--  	--  	          3.89	        633.97亿	 -1.34	   3035	     10	        0.0003	-1	1.92	1.63	-14.98	0.22	7.84	0	          1.15	        420.01亿	         32.23	48.51	1.55	-- -- 	10	14	8	-0.93	-0.71	-3.65	-2.14	-0.84	-1.06	1.97	20210728	20190930	          8.00	--  	--  	277.31	114.47	          0.21	58.65	243.69	7.62	4.77	141.00	95.82	70.53	9.22	--  	52.47	112.52	86.14	10.00	-0.75	10.04	8.01	7.70	51.21	-0.25	-32.82	11231.00	         22957	373.97万	125.93	99.34	         11.38	-5220.19	11.58	0.66	1.000㈠	         14.31	0.00	          6.56	          6.40	         -0.03	         41.28	   7.00㈠	         23.44	          8.89	          7.12	3.16	15085	688036	--  	--  	--  	
688300	联瑞新材	-1.78	0.29	46.53	         60.38亿	70.23	    41.14	-1.27	70.22	70.23	9629	115	          1.83	72.00	72.69	68.90	71.50	6781.15	  0.79	矿物制品	江苏	5.30	70.42	5795	3834	  1.51	4	45	--  	13.62	          0.01	--  	--  	          0.53	         36.96亿	 -1.36	   1084	      9	        0.0017	-1	7.37	1.78	9.87	20.69	51.59	0	          2.95	         22.91亿	         37.94	54.44	1.53	-- -- 	8	8	2	0.70	1.66	-3.64	-1.51	-2.46	-3.38	1.93	20210716	20191115	          0.86	--  	--  	11.71	10.00	--  	14.54	8.35	2.02	0.44	0.93	0.95	0.61	1.41	--  	6.20	1.39	0.81	0.42	0.03	0.42	0.37	0.34	2.61	0.43	-0.54	4251.00	          7674	53.89万	105.70	98.70	          6.04	141.45	43.31	0.71	0.430㈠	         11.64	0.00	          7.21	          3.03	          0.50	         85.46	   3.67㈠	         41.68	         30.20	         26.32	0.07	365	688300	--  	--  	--  	
688229	博睿数据	-1.83	-0.23	266.85	         31.51亿	70.96	--  	-1.32	70.96	71.13	1466	2	          1.39	71.30	72.09	70.65	72.28	1040.94	  0.76	软件服务	北京	1.99	71.02	949	517	  1.84	14	2	--  	0.00	          0.00	--  	--  	          0.11	          7.48亿	 -1.41	    357	      4	        0.0039	-1	0.77	-3.30	-2.25	-5.46	-32.87	0	          1.39	          7.48亿	         23.75	101.18	0.52	空头排列	1	13		-1.36	-0.26	-2.26	-1.74	-0.48	-1.57	0.44	20210716	20200817	          0.44	--  	--  	8.57	8.27	--  	3.48	8.03	0.06	0.04	0.30	6.48	0.00	0.65	--  	6.46	0.31	0.10	-0.16	-0.00	-0.16	-0.16	-0.17	1.15	-0.16	-0.19	2598.00	          4059	28.80万	-546.99	6.61	          3.81	-200.75	103.10	1.69	-0.360㈠	         18.62	0.00	         14.54	          2.58	         -0.35	         96.52	  -1.91㈠	         67.54	        -52.11	        -51.70	0.15	472	688229	--  	--  	--  	
688588	凌志软件	-1.85	0.06	34.55	         69.96亿	17.49	    49.50	-0.33	17.49	17.50	41202	427	          1.70	17.76	18.03	17.45	17.82	7307.15	  0.70	软件服务	江苏	3.25	17.73	25907	15295	  1.69	179	353	--  	12.20	          0.01	--  	--  	          2.42	         42.29亿	 -1.43	   1820	     23	        0.0009	-1	5.63	-2.83	5.17	-12.55	-26.73	0	          3.13	         23.04亿	         32.93	34.85	0.23	-- -- 	5	1	11	-0.34	1.18	-2.08	-0.48	-1.52	-3.00	0.23	20210716	20200511	          4.00	--  	--  	13.17	12.35	          0.01	6.16	9.51	1.98	0.06	0.70	4.40	0.12	1.04	--  	3.52	1.60	0.84	0.39	0.01	0.39	0.35	0.31	3.96	-0.09	-0.04	10308.00	         12780	22.35万	5.17	17.17	          5.67	-750.39	43.85	1.14	0.088㈠	          3.09	0.00	          0.88	          0.99	         -0.02	         93.75	   2.86㈠	         47.05	         24.21	         22.14	0.16	1746	688588	--  	--  	--  	
688686	奥普特	-1.87	0.15	94.96	        274.27亿	332.55	   109.81	-6.34	332.55	332.84	4624	105	          2.60	341.66	343.00	326.26	338.89	15357.31	  0.66	电器仪表	广东	4.94	332.14	2445	2179	  1.12	1	20	--  	34.17	          0.01	--  	--  	          0.18	         59.17亿	 -1.45	   1024	      5	        0.0025	-1	7.97	-0.70	-25.03	-7.45	54.10	1	          2.60	         59.17亿	         21.57	112.33	2.23	-- -- 	1	10		0.82	1.21	-3.73	-1.99	-2.67	-3.05	1.93	20210716	20201231	          0.82	--  	--  	25.29	23.55	--  	6.89	24.20	0.12	0.67	1.72	10.04	1.04	3.46	0.00	17.02	1.78	0.58	0.69	0.07	0.69	0.62	0.53	5.30	0.45	-6.21	2870.00	          6200	206.18万	0.00	0.00	         11.65	603.11	153.86	0.30	0.757㈠	         28.55	0.00	         20.64	          6.43	          0.55	         93.11	   2.65㈠	         67.54	         38.67	         35.03	0.31	1334	688686	--  	--  	--  	
688578	艾力斯-U	-1.93	0.00	--  	        121.41亿	26.98	--  	-0.53	26.94	26.98	23449	130	          3.19	27.53	27.69	26.65	27.51	6353.87	  1.44	化学制药	上海	3.78	27.10	14347	9102	  1.58	100	159	--  	6.33	          0.00	--  	--  	          0.73	         19.81亿	 -1.51	   1376	     17	        0.0023	-1	0.00	-4.60	-15.40	-5.30	-5.27	0	          3.19	         19.81亿	         16.31	--  	0.78	跌破BOLL下轨	10	14		0.07	0.65	-3.13	-1.50	-2.00	-2.56	1.24	20210716	20201202	          4.50	--  	--  	29.55	28.53	--  	3.47	25.83	1.26	0.69	0.91	6.94	0.14	0.37	--  	29.76	0.37	0.00	-0.44	0.04	-0.44	-0.44	-0.63	-5.73	-0.87	3.28	13739.00	          5344	14.42万	0.00	0.00	          4.26	-140.02	330.21	0.00	-0.100㈠	          6.34	0.00	          6.61	         -1.27	         -0.19	         96.53	  -1.55㈠	         99.40	       -118.99	       -120.48	0.37	498	688578	--  	--  	--  	
688333	铂力特	-2.03	-0.12	297.42	        158.44亿	198.05	--  	-4.11	198.05	198.30	7898	101	          1.71	203.00	204.43	193.21	202.16	15617.47	  0.48	机械基件	陕西	5.55	197.75	4350	3548	  1.23	113	17	--  	39.38	          0.00	--  	--  	          0.46	         91.71亿	 -1.61	   1524	      5	        0.0011	-1	2.04	-4.32	17.40	55.80	30.41	1	          1.92	         81.33亿	         51.33	182.74	0.67	KDJ死叉	8	2	8	0.42	1.12	-4.43	-2.18	-2.44	-3.12	2.51	20210721	20190722	          0.80	--  	--  	16.36	11.46	--  	29.93	9.06	3.28	0.48	2.13	1.08	2.45	2.45	--  	8.86	0.45	0.33	-0.59	0.01	-0.54	-0.50	-0.57	1.51	-0.42	-1.32	4766.00	          8616	170.64万	-202.32	147.29	         13.82	-379.25	348.33	0.05	-0.620㈠	         14.33	0.00	         11.07	          1.89	         -0.52	         70.07	  -4.36㈠	         27.11	       -128.99	       -109.82	0.21	733	688333	--  	--  	--  	
688157	松井股份	-2.09	-0.01	93.92	         90.11亿	113.20	    99.04	-2.42	113.20	113.49	5619	65	          1.65	116.60	116.80	111.77	115.62	6358.43	  0.87	染料涂料	湖南	4.35	113.17	2833	2786	  1.02	14	2	--  	0.00	          0.00	--  	--  	          0.34	         38.66亿	 -1.67	    883	      6	        0.0019	-1	3.70	3.75	-9.87	31.22	36.93	0	          1.95	         32.59亿	         36.17	103.36	1.26	-- -- 	10	2	2	0.85	1.02	-3.33	-2.12	-2.92	-3.08	1.28	20210716	20200609	          0.80	--  	--  	12.61	11.22	          0.05	10.58	10.27	1.01	0.34	1.22	3.85	0.54	1.89	--  	8.03	1.12	0.58	0.26	0.02	0.26	0.23	0.20	2.12	0.11	-1.70	2960.00	          9727	110.11万	62.61	36.68	          8.03	837.75	80.27	0.29	0.290㈠	         14.09	0.00	         10.09	          2.66	          0.14	         88.98	   2.03㈠	         48.66	         23.57	         20.26	0.10	432	688157	--  	--  	--  	
688050	爱博医疗	-2.18	-0.75	223.14	        288.19亿	274.10	   200.09	-6.10	274.10	275.00	11713	276	          1.71	274.00	280.00	263.90	280.20	31882.59	  0.90	医疗保健	北京	5.75	272.20	4525	7188	  0.63	1	4	--  	246.79	          0.02	--  	--  	          0.68	        187.56亿	 -1.76	   2129	      6	        0.0008	-1	4.85	3.06	-23.43	27.95	58.71	0	          2.20	        145.70亿	         50.56	298.46	2.61	-- -- 	10	8	12	-2.21	-0.07	-5.82	-2.86	0.04	-2.11	3.87	20210728	20200729	          1.05	--  	--  	16.55	15.54	          0.35	3.98	11.12	1.93	0.89	0.50	2.99	0.56	0.81	--  	13.05	0.84	0.14	0.40	0.03	0.40	0.36	0.32	1.26	0.31	-2.38	11532.00	          4609	126.35万	954.25	222.01	         18.54	944.49	341.42	0.10	0.340㈠	         14.78	0.00	         12.41	          1.20	          0.29	         93.93	   2.32㈠	         83.08	         47.50	         42.66	0.11	418	688050	--  	--  	--  	
688266	泽璟制药-U	-2.26	-0.02	--  	        156.77亿	65.32	--  	-1.51	65.29	65.32	14821	143	          1.11	66.02	66.80	63.51	66.83	9591.79	  1.21	化学制药	江苏	4.92	64.72	8226	6595	  1.25	5	9	--  	0.00	          0.00	--  	--  	          1.33	         86.90亿	 -1.84	   1316	     11	        0.0008	-1	1.64	-2.51	-2.07	5.99	0.97	0	          1.11	         86.90亿	         55.43	--  	0.64	-- -- 	14	12	2	-1.21	-0.04	-4.97	-3.16	-1.06	-2.22	2.85	20210716	20200123	          2.40	--  	--  	19.16	15.44	          0.71	15.68	16.02	0.86	1.23	1.64	13.88	0.29	0.00	--  	21.80	0.00	0.00	-0.84	0.09	-0.84	-0.80	-0.94	-8.71	-1.03	2.29	10612.00	         12536	81.89万	-28.03	0.00	         10.15	-152.66	0.00	0.00	-0.330㈠	          6.44	0.00	          9.08	         -3.63	         -0.43	         80.62	  -5.16㈠	--  	--  	--  	0.84	413	688266	--  	--  	--  	
688625	呈和科技	-2.26	-0.26	62.28	         74.87亿	56.15	    51.87	-1.30	56.15	56.28	9025	75	          3.33	57.70	57.70	55.60	57.45	5100.61	  0.46	化工原料	广东	3.66	56.52	5132	3893	  1.32	22	70	--  	3.46	          0.00	--  	--  	          0.27	         15.24亿	 -1.84	    976	      9	        0.0034	-1	6.59	-3.27	6.63	240.72	240.72	0	          3.33	         15.24亿	         20.35	64.25	0.00	-- -- 				0.44	0.44	-3.22	-1.63	-2.69	-2.69	0.99	20210716	20210607	          1.33	--  	--  	4.17	3.44	--  	17.47	2.76	0.84	0.44	0.66	0.53	0.29	1.14	--  	0.09	1.22	0.62	0.42	0.00	0.42	0.36	0.35	1.97	0.30	0.10	31107.00	           872	4.90万	0.00	0.00	          9.05	250.22	61.17	0.53	0.271㈠	          6.21	6.21	          0.07	          1.48	          0.22	         82.53	  10.48㈠	         49.68	         34.21	         29.48	0.05	163	688625	--  	--  	--  	
688256	寒武纪-U	-2.27	0.14	--  	        400.66亿	100.14	--  	-2.33	100.12	100.14	40064	222	          1.67	98.00	104.02	97.50	102.47	40316.30	  0.72	元器件	北京	6.36	100.63	20187	19877	  1.02	4	4	--  	945.93	          0.07	--  	--  	          2.40	        240.60亿	 -1.85	   2806	     14	        0.0006	-1	1.83	-7.96	-21.41	-9.57	-31.78	0	          2.70	        148.34亿	         37.02	--  	0.50	阶段放量	1	9	13	-4.36	1.51	-4.85	-1.80	2.18	-3.73	2.71	20210719	20200720	          4.00	--  	--  	70.54	62.62	--  	11.23	65.44	1.40	2.33	2.47	18.87	1.12	2.09	--  	73.58	0.36	0.20	-2.06	0.26	-2.06	-2.06	-2.23	-14.97	-2.85	-23.37	20641.00	          7177	71.87万	-89.74	212.75	          6.40	-140.69	1108.91	0.00	-0.510㈠	         15.65	0.00	         18.39	         -3.74	         -0.71	         88.77	  -3.28㈠	         44.12	       -568.93	       -569.02	1.95	1268	688256	--  	--  	--  	
688608	恒玄科技	-2.32	-0.32	140.42	        392.93亿	327.44	   123.21	-7.78	327.33	327.44	11997	113	          4.87	330.00	346.00	325.00	335.22	39998.60	  0.75	半导体	上海	6.26	333.41	6763	5234	  1.29	4	13	--  	148.01	          0.02	--  	--  	          0.25	         80.60亿	 -1.90	   1709	      7	        0.0029	-1	1.83	1.01	8.68	12.98	-1.03	0	          4.87	         80.60亿	         20.51	198.06	1.12	-- -- 	8	2		-1.56	3.22	-3.05	-0.54	-0.78	-5.36	0.75	20210716	20201216	          1.20	--  	--  	58.36	55.78	--  	4.42	57.82	0.16	0.25	2.31	23.35	2.65	0.39	--  	51.53	2.91	1.79	0.80	0.13	0.80	0.80	0.52	2.85	0.26	-8.76	7539.00	          3265	106.92万	0.00	0.00	          7.04	1511.24	135.19	0.05	0.664㈠	         46.49	0.00	         42.94	          2.37	          0.22	         95.58	   1.43㈠	         38.35	         27.43	         27.43	0.56	243	688608	--  	--  	--  	
688690	纳微科技	-2.39	-0.09	428.50	        390.18亿	97.51	   442.29	-2.39	97.50	97.51	18505	157	          5.20	99.00	100.66	95.62	99.90	17963.27	  0.72	化工原料	江苏	5.05	97.07	10477	8028	  1.31	9	3	--  	30.58	          0.01	--  	--  	          0.36	         34.68亿	 -1.97	   1823	     10	        0.0029	-2	-0.21	-2.59	-11.44	1108.30	1108.30	0	          5.20	         34.68亿	          8.89	536.76	0.00	KDJ死叉				-0.90	0.76	-4.28	-2.83	-1.51	-3.13	1.98	20210716	20210623	          4.00	--  	--  	6.54	5.60	          0.02	14.14	3.27	2.15	0.14	0.54	1.61	0.58	0.80	--  	0.69	0.67	0.15	0.26	0.01	0.26	0.22	0.20	1.22	-0.19	-0.28	30774.00	          1156	11.27万	0.00	0.00	         44.98	-2053.61	586.38	0.00	0.055㈠	          2.17	2.17	          0.17	          0.30	         -0.05	         85.60	   3.94㈠	         77.98	         39.05	         33.15	0.09	374	688690	--  	--  	--  	
688388	嘉元科技	-2.44	-0.50	71.37	        195.07亿	84.49	    44.08	-2.11	84.41	84.49	63128	296	          3.75	86.00	86.90	82.85	86.60	53432.69	  1.07	铜	广东	4.68	84.64	33014	30114	  1.10	10	13	--  	383.48	          0.03	--  	--  	          1.68	        142.17亿	 -2.02	   3316	     19	        0.0011	-1	3.34	-0.73	-15.59	3.47	-3.87	0	          4.06	        131.32亿	         67.32	104.64	1.25	-- -- 	10	6	8	-0.69	0.35	-4.33	-2.26	-1.76	-2.77	1.98	20210728	20190722	          2.31	--  	--  	45.45	29.55	          0.20	34.53	33.38	7.47	0.74	5.12	14.72	3.17	2.32	--  	16.07	5.31	3.64	1.30	0.02	1.30	1.11	1.06	7.93	-0.64	4.22	7737.00	         20089	169.73万	366.44	259.30	          7.17	-304.26	36.76	0.30	0.480㈠	         11.79	11.79	          6.96	          3.44	         -0.28	         65.03	   3.74㈠	         31.47	         24.57	         20.85	0.24	929	688388	--  	--  	--  	
688318	财富趋势	-2.48	0.84	39.03	        105.46亿	158.18	    50.76	-4.02	158.00	158.18	8998	108	          4.70	160.83	162.80	156.07	162.20	14227.19	  0.85	软件服务	深圳	4.15	158.11	5197	3801	  1.37	4	42	--  	81.59	          0.03	--  	--  	          0.19	         30.26亿	 -2.06	   1425	      6	        0.0033	-1	1.51	-5.23	-7.50	5.61	-25.30	0	          4.70	         30.26亿	         28.69	44.14	2.05	跌破BOLL下轨	1	14	11	-0.84	0.37	-3.78	-2.52	-1.65	-2.84	1.35	20210716	20200427	          0.67	--  	--  	30.74	29.51	--  	4.01	23.45	0.10	0.00	1.16	4.78	0.01	0.26	0.00	17.69	0.61	0.10	0.61	0.11	0.61	0.52	0.41	10.78	0.07	-2.92	9760.00	          1960	31.00万	151.53	83.73	          3.57	1424.10	174.13	1.01	0.780㈠	         44.26	0.00	         26.54	         16.16	          0.11	         95.99	   1.76㈠	         83.07	        100.29	         85.76	0.11	327	688318	--  	--  	--  	
688661	和林微纳	-2.50	0.28	90.56	         76.78亿	95.98	    56.53	-2.46	95.95	95.98	17772	252	         10.91	97.01	100.60	93.68	98.44	17192.41	  1.00	元器件	江苏	7.03	96.74	10480	7292	  1.44	18	180	--  	61.70	          0.04	--  	--  	          0.16	         15.63亿	 -2.08	   1755	     10	        0.0062	-1	12.39	0.08	0.70	26.77	444.41	2	         10.91	         15.63亿	         20.35	125.06	1.90	-- -- 	8			-1.45	2.19	-4.84	-1.73	-1.06	-4.59	2.46	20210730	20210329	          0.80	--  	--  	5.85	5.08	--  	13.06	5.09	0.50	0.07	0.74	3.68	0.36	0.64	--  	3.60	0.90	0.48	0.39	0.00	0.39	0.34	0.28	0.65	0.29	3.41	6511.00	          2501	24.00万	0.00	0.00	         15.11	263.04	85.08	0.08	0.570㈠	          6.35	0.00	          4.50	          0.81	          0.36	         86.94	   6.68㈠	         46.46	         43.57	         37.63	0.04	234	688661	--  	--  	--  	
688363	华熙生物	-2.54	0.00	159.27	       1099.25亿	229.01	   180.33	-5.96	228.85	229.01	34373	270	          3.68	230.36	233.35	218.20	234.97	77346.75	  0.71	生物制药	山东	6.45	225.02	17393	16980	  1.02	3	2	--  	509.14	          0.03	--  	--  	          0.93	        213.76亿	 -2.12	   3215	     11	        0.0011	-1	1.72	5.04	-17.89	13.18	56.83	0	          4.99	        157.77亿	         14.35	170.20	3.26	-- -- 	8	8	8	-1.96	-0.69	-7.14	-4.23	-0.59	-1.86	4.95	20210716	20191106	          4.80	--  	--  	60.52	51.75	          0.01	14.48	36.12	6.20	4.42	5.09	13.03	5.02	3.76	--  	34.60	7.77	1.65	1.89	0.10	1.89	1.52	1.39	10.87	0.24	-0.87	26024.00	          2647	60.63万	41.05	111.12	         21.24	4636.91	141.53	0.18	0.320㈠	         10.78	0.00	          7.21	          2.26	          0.05	         85.51	   2.94㈠	         78.70	         24.30	         19.62	0.39	2082	688363	--  	--  	--  	
688389	普门科技	-2.54	0.44	66.63	        106.77亿	25.29	    49.44	-0.66	25.21	25.29	13048	148	          0.84	26.00	26.07	25.16	25.95	3316.99	  0.56	医疗保健	深圳	3.51	25.42	7568	5480	  1.38	4	266	--  	0.52	          0.00	--  	--  	          1.56	         39.42亿	 -2.12	   1316	     10	        0.0006	-1	3.30	-4.78	-15.42	0.68	21.46	0	          0.84	         39.42亿	         36.92	74.18	1.50	空头排列	10	8	2	0.19	0.46	-3.04	-2.03	-2.73	-2.99	0.52	20210716	20191105	          4.22	--  	--  	13.26	11.94	          0.03	9.77	9.81	1.55	0.95	1.18	6.80	0.95	0.25	--  	4.82	1.64	0.59	0.60	0.00	0.60	0.54	0.49	2.57	0.14	-1.65	5352.00	         29124	73.65万	43.28	34.54	          8.94	761.89	64.94	0.70	0.130㈠	          2.83	0.00	          1.14	          0.61	          0.03	         90.03	   4.52㈠	         64.12	         36.46	         32.84	0.26	1047	688389	--  	--  	--  	
688078	龙软科技	-2.60	0.12	55.97	         28.88亿	40.82	   247.59	-1.09	40.77	40.82	13628	56	          4.94	42.19	42.40	40.00	41.91	5593.23	  0.69	软件服务	北京	5.73	41.04	6124	7504	  0.82	1	8	--  	8.86	          0.01	--  	--  	          0.28	         11.26亿	 -2.18	   1409	     10	        0.0035	-1	9.43	-5.25	-13.52	79.65	49.73	3	          4.94	         11.26亿	         38.99	56.91	2.58	空头排列	1	6	2	0.67	1.17	-4.56	-2.07	-3.25	-3.73	2.05	20210716	20191230	          0.71	--  	--  	5.72	5.15	--  	10.08	5.50	0.11	0.00	0.58	2.88	0.34	1.51	--  	3.26	0.25	0.12	0.04	0.00	0.04	0.03	0.02	0.98	-0.16	-0.15	5643.00	          4889	19.96万	41.10	-4.05	          5.61	-181.37	115.41	0.53	0.040㈠	          7.27	0.00	          4.61	          1.39	         -0.23	         89.92	   0.57㈠	         52.01	         15.06	         11.65	0.08	339	688078	--  	--  	--  	
688599	天合光能	-2.71	-0.08	73.90	        965.56亿	46.69	   104.86	-1.30	46.69	46.70	276767	1237	          2.27	47.03	48.90	45.51	47.99	130343.59	  0.90	电气设备	江苏	7.06	47.10	148286	128481	  1.15	72	761	--  	469.31	          0.01	--  	--  	         12.17	        568.16亿	 -2.29	   4130	     67	        0.0006	-1	18.82	11.44	55.63	180.59	103.27	0	          3.64	        354.86亿	         36.75	78.55	2.35	-- -- 	12	8	12	-2.00	1.90	-5.17	-1.86	-0.72	-4.52	2.59	20210716	20200610	         20.68	--  	--  	513.18	152.79	          6.36	68.99	314.63	101.28	7.59	281.84	97.76	84.81	52.55	--  	112.12	85.22	74.77	3.09	1.50	3.05	2.30	1.70	22.44	-14.74	-7.74	37734.00	         20142	94.04万	50.50	54.86	          6.32	-65.51	11.33	0.39	0.110㈠	          7.39	0.00	          5.42	          1.08	         -0.71	         29.77	   1.51㈠	         12.27	          3.62	          2.70	1.08	14130	688599	--  	--  	--  	
